Unnamed: 0,dob,file_name,gender,gilbert_number,id,input_form,iver_number,location,post_sound,pre_sound,speaker_number,target_form,transcription,variable,File/Spkr,Vowel,Start,End,Dur,oTime,oPitch,oF1,oF2,oF3,gTime,gPitch,gF1,gF2,gF3,MaxFormants,NumberPoles,Notes
84,1916,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-58-2-74-a.wav,m,74,1-58-2-74-a.wav,the honey ,1,new braunfels,ç,n,58,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-58-2-74-a,ɪ,0.61,0.688,0.079,0.636,105.00,539.74,2041.0,2528.49,0.662,109.63,462.13,2074.57,2460.24,5500 Hz,10.0,"
1-58-2-74-a"
85,1931,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-75-2-74-a.wav,f,74,1-75-2-74-a.wav,the honey ,1,new braunfels,ç,n,75,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-75-2-74-a,ɪ,0.736,0.807,0.071,0.76,--undefined--,575.02,2198.26,2804.68,0.783,--undefined--,559.28,2286.46,2876.14,5500 Hz,10.0,"
1-75-2-74-a"
86,1917,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-80-2-74-a.wav,f,74,1-80-2-74-a.wav,the honey ,1,new braunfels,ç,n,80,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-80-2-74-a,ɪ,0.905,0.993,0.088,0.935,447.67,471.6,2136.91,2703.36,0.964,464.47,467.61,2038.84,2798.64,5500 Hz,10.0,"
1-80-2-74-a"
87,1908,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-85-2-74-a.wav,f,74,1-85-2-74-a.wav,the honey ,1,new braunfels,ç,n,85,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-85-2-74-a,ɪ,0.964,1.018,0.055,0.982,227.07,622.72,2520.16,3163.88,1.0,202.98,616.43,2657.46,3198.02,5500 Hz,10.0,"
1-85-2-74-a"
88,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-88-2-74-a.wav,m,74,1-88-2-74-a.wav,the honey ,1,new braunfels,ç,n,88,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-88-2-74-a,ɪ,0.575,0.625,0.049,0.592,140.15,330.75,1659.71,2380.86,0.608,138.62,310.09,1766.85,2477.55,5500 Hz,10.0,"
1-88-2-74-a"
89,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-107-2-74-a.wav,f,74,10-107-2-74-a.wav,the honey ,10,new braunfels,ç,n,107,der honig,deːɐ̯ ˈhoːnɪç,ɪ,10-107-2-74-a,ɪ,0.483,0.572,0.088,0.513,81.56,551.42,2092.81,2748.0,0.542,149.56,476.44,2252.13,2751.27,5500 Hz,10.0,NA
90,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-110-2-74-a.wav,f,74,10-110-2-74-a.wav,the honey ,10,new braunfels,ç,n,110,der honig,deːɐ̯ ˈhoːnɪç,ɪ,10-110-2-74-a,ɪ,0.638,0.706,0.067,0.661,135.17,526.27,2387.1,2983.96,0.683,127.42,522.02,2427.62,2950.26,5500 Hz,10.0,NA
91,1925,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-124-2-74-a.wav,f,74,10-124-2-74-a.wav,the honey ,10,new braunfels,ç,n,124,der honig,deːɐ̯ ˈhoːnɪç,ɪ,10-124-2-74-a,ɪ,0.625,0.706,0.081,0.652,172.81,441.46,2335.82,2960.74,0.679,170.34,374.55,2415.54,2909.33,5500 Hz,10.0,NA
92,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-159-4-74-a.wav,m,74,10-159-4-74-a.wav,the honey ,10,new braunfels,ç,n,159,der honig,deːɐ̯ ˈhoːnɪç,ɪ,10-159-4-74-a,ɪ,0.565,0.623,0.058,0.584,84.36,486.55,1849.86,2647.59,0.603,76.22,452.15,1922.35,2631.99,5500 Hz,10.0,NA
93,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-168-2-74-a.wav,m,74,10-168-2-74-a.wav,the honey ,10,new braunfels,ç,n,168,der honig,deːɐ̯ ˈhoːnɪç,ɪ,10-168-2-74-a,ɪ,1.224,1.287,0.063,1.245,111.02,372.55,2039.99,2724.03,1.266,106.64,395.84,2122.21,2665.29,5500 Hz,10.0,NA
94,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-171-2-74-a.wav,f,74,10-171-2-74-a.wav,the honey ,10,new braunfels,ç,n,171,der honig,deːɐ̯ ˈhoːnɪç,ɪ,10-171-2-74-a,ɪ,1.073,1.139,0.066,1.095,412.34,442.35,2072.55,2478.33,1.117,423.20,440.61,2535.01,3018.93,5500 Hz,10.0,NA
95,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/103-388-1-74-a.wav,m,74,103-388-1-74-a.wav,the honey ,103,new braunfels,ç,n,388,der honig,deːɐ̯ ˈhoːnɪç,ɪ,103-388-1-74-a,ɪ,0.421,0.459,0.038,0.433,130.31,529.27,1848.97,2705.27,0.446,123.32,538.74,1932.63,2704.64,5500 Hz,10.0,NA
96,1929,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/11-108-2-74-a.wav,m,74,11-108-2-74-a.wav,the honey ,11,new braunfels,ç,n,108,der honig,deːɐ̯ ˈhoːnɪç,ɪ,11-108-2-74-a,ɪ,0.747,0.817,0.07,0.771,135.05,360.96,1978.22,2427.55,0.794,--undefined--,399.18,2040.14,2439.86,5500 Hz,10.0,NA
97,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/112-415-1-74-a.wav,m,74,112-415-1-74-a.wav,the honey ,112,"new braunfels, tx",ç,n,415,der honig,deːɐ̯ ˈhoːnɪç,ɪ,112-415-1-74-a,ɪ,1.185,1.294,0.109,1.221,130.71,415.93,1795.89,2605.64,1.257,122.01,437.11,1462.14,2357.81,5500 Hz,10.0,NA
98,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/16-190-1-74-a.wav,f,74,16-190-1-74-a.wav,the honey ,16,new braunfels,ç,n,190,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,1938,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/3-71-2-74-a.wav,f,74,3-71-2-74-a.wav,the honey ,3,new braunfels,ç,n,71,der honig,deːɐ̯ ˈhoːnɪç,ɪ,3-71-2-74-a,ɪ,0.628,0.681,0.053,0.646,148.31,459.86,2177.08,3016.57,0.663,147.73,517.38,2168.19,3174.88,5500 Hz,10.0,NA
100,1925,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/3-84-2-74-a.wav,f,74,3-84-2-74-a.wav,the honey ,3,new braunfels,ç,n,84,der honig,deːɐ̯ ˈhoːnɪç,ɪ,3-84-2-74-a,ɪ,0.498,0.583,0.085,0.527,134.40,387.97,2542.84,3070.12,0.555,143.92,419.46,2370.83,3022.97,5500 Hz,10.0,NA
101,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/6-77-2-74-a.wav,f,74,6-77-2-74-a.wav,the honey ,6,new braunfels,ç,n,77,der honig,deːɐ̯ ˈhoːnɪç,ɪ,6-77-2-74-a,ɪ,0.712,0.784,0.072,0.736,289.21,582.72,2480.21,2821.58,0.76,306.70,628.37,2450.57,3022.16,5500 Hz,10.0,NA
102,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/6-79-2-74-a.wav,m,74,6-79-2-74-a.wav,the honey ,6,new braunfels,ç,n,79,der honig,deːɐ̯ ˈhoːnɪç,ɪ,6-79-2-74-a,ɪ,0.848,0.91,0.061,0.869,--undefined--,458.75,1895.49,2796.35,0.889,--undefined--,304.45,2006.37,2925.18,5500 Hz,10.0,NA
103,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-155-1-74-a.wav,f,74,9-155-1-74-a.wav,the honey ,9,new braunfels,ç,n,155,der honig,deːɐ̯ ˈhoːnɪç,ɪ,9-155-1-74-a,ɪ,0.547,0.61,0.062,0.568,260.96,408.89,2505.01,3061.86,0.589,--undefined--,329.66,1866.84,2917.97,5500 Hz,10.0,NA
104,1929,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-156-1-74-a.wav,f,74,9-156-1-74-a.wav,the honey ,9,new braunfels,ç,n,156,der honig,deːɐ̯ ˈhoːnɪç,ɪ,9-156-1-74-a,ɪ,0.505,0.568,0.063,0.526,207.45,437.63,1701.84,2676.84,0.547,193.16,482.91,1378.61,2779.67,5500 Hz,10.0,NA
105,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-163-2-74-a.wav,f,74,9-163-2-74-a.wav,the honey ,9,new braunfels,ç,n,163,der honig,deːɐ̯ ˈhoːnɪç,ɪ,9-163-2-74-a,ɪ,0.558,0.558,0.0,0.558,--undefined--,687.47,2155.61,2432.64,0.558,--undefined--,687.47,2155.61,2432.64,5500 Hz,10.0,NA
106,1937,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-172-2-74-a.wav,f,74,9-172-2-74-a.wav,the honey ,9,new braunfels,ç,n,172,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,1935,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-189-3-74-a.wav,f,74,9-189-3-74-a.wav,the honey ,9,new braunfels,ç,n,189,der honig,deːɐ̯ ˈhoːnɪç,ɪ,9-189-3-74-a,ɪ,0.431,0.496,0.066,0.453,143.81,464.82,2120.0,2570.42,0.474,141.39,512.49,2455.09,2791.16,5500 Hz,10.0,NA
108,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-82-2-74-a.wav,f,74,9-82-2-74-a.wav,the honey ,9,new braunfels,ç,n,82,der honig,deːɐ̯ ˈhoːnɪç,ɪ,9-82-2-74-a,ɪ,1.058,1.133,0.075,1.083,221.69,706.15,2215.05,2476.94,1.108,225.91,605.02,2238.44,2693.42,5500 Hz,10.0,NA
109,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/3-97-2-74-a.wav,m,74,3-97-2-74-a.wav,the honey ,3,san antonio,ç,n,97,der honig,deːɐ̯ ˈhoːnɪç,ɪ,3-97-2-74-a,ɪ,0.603,0.662,0.06,0.622,188.76,513.48,1884.53,2531.9,0.642,187.93,498.47,1985.61,2465.23,5500 Hz,10.0,NA
110,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/6-78-2-74-a.wav,m,74,6-78-2-74-a.wav,the honey ,6,san antonio,ç,n,78,der honig,deːɐ̯ ˈhoːnɪç,ɪ,6-78-2-74-a,ɪ,0.966,1.031,0.065,0.988,149.05,562.18,1426.84,2355.83,1.009,140.41,566.3,1517.86,2284.1,5500 Hz,10.0,NA
111,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/9-191-2-74-a.wav,m,74,9-191-2-74-a.wav,the honey ,9,san antonio,ç,n,191,der honig,deːɐ̯ ˈhoːnɪç,ɪ,9-191-2-74-a,ɪ,0.36,0.414,0.054,0.378,166.27,441.75,1880.02,2446.31,0.396,170.63,382.56,1911.98,2478.59,5500 Hz,10.0,NA
0,1941,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/10-139-2-114-a.wav,m,114,10-139-2-114-a.wav,a funeral ,10,bulverde,̯,a,139,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ,10-139-2-114-a,ɪ,0.623,0.682,0.059,0.643,107.71,420.66,1753.92,2219.45,0.663,106.15,389.96,1882.62,2135.12,5500 Hz,10.0,NA
1,1922,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-153-1-114-a.wav,m,114,9-153-1-114-a.wav,a funeral ,9,bulverde,̯,a,153,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ,9-153-1-114-a,ɪ,0.715,0.767,0.053,0.732,116.31,327.48,1503.44,2487.39,0.75,111.85,309.28,1405.96,2436.7,5500 Hz,10.0,NA
2,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-83-2-114-a.wav,f,114,9-83-2-114-a.wav,a funeral ,9,bulverde,̯,a,83,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ,9-83-2-114-a,ɪ,1.464,1.509,0.045,1.479,132.52,536.98,2097.6,2932.99,1.494,132.63,536.46,2073.29,2568.11,5500 Hz,10.0,NA
3,1926,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/columbus/gilbert/121-453-2-114-a.wav,f,114,121-453-2-114-a.wav,a funeral ,121,columbus,̯,a,453,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ,121-453-2-114-a,ɪ,0.844,0.934,0.09,0.874,80.17,503.15,2119.18,2974.11,0.904,--undefined--,478.85,2190.34,3084.45,5500 Hz,10.0,NA
4,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/1-142-2-114-a.wav,m,114,1-142-2-114-a.wav,a funeral ,1,comfort,̯,a,142,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ,1-142-2-114-a,ɪ,0.777,0.864,0.086,0.806,113.55,551.59,1641.53,2603.36,0.835,110.89,504.41,1704.0,2796.25,5500 Hz,10.0,NA
5,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/10-147-1-114-a.wav,m,114,10-147-1-114-a.wav,a funeral ,10,comfort,̯,a,147,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ,10-147-1-114-a,ɪ,0.838,0.925,0.087,0.867,143.31,471.27,1517.25,2375.73,0.896,138.87,483.72,1677.74,2472.84,5500 Hz,10.0,NA
6,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/10-149-1-114-a.wav,m,114,10-149-1-114-a.wav,a funeral ,10,comfort,̯,a,149,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/15-145-1-114-a.wav,m,114,15-145-1-114-a.wav,a funeral ,15,comfort,̯,a,145,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ,15-145-1-114-a,ɪ,0.812,0.872,0.06,0.832,95.40,435.71,1632.82,2514.72,0.852,98.87,414.03,1760.56,2621.12,5500 Hz,10.0,NA
8,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/converse/gilbert/1-391-2-114-a.wav,m,114,1-391-2-114-a.wav,a funeral ,1,converse,̯,a,391,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-114-2-114-a.wav,f,114,1-114-2-114-a.wav,a funeral ,1,doss,̯,a,114,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ,1-114-2-114-a,ɪ,0.665,0.781,0.116,0.704,--undefined--,765.04,1469.43,2423.35,0.742,--undefined--,638.2,1549.82,2629.7,5500 Hz,10.0,NA
10,1959,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-179-2-114-a.wav,m,114,1-179-2-114-a.wav,a funeral ,1,doss,̯,a,179,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ,1-179-2-114-a,ɪ,0.464,0.559,0.095,0.496,110.69,419.79,1791.76,2475.67,0.528,--undefined--,470.05,1787.1,2529.04,5500 Hz,10.0,NA
11,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-183-2-114-a.wav,m,114,1-183-2-114-a.wav,a funeral ,1,doss,̯,a,183,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-56-2-114-a.wav,f,114,1-56-2-114-a.wav,a funeral ,1,doss,̯,a,56,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ,1-56-2-114-a,ɪ,1.92,2.044,0.124,1.961,225.42,327.05,1916.22,2732.77,2.002,220.52,678.18,2049.31,2652.57,5500 Hz,10.0,"
1-56-2-114-a"
13,1922,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-176-1-114-a.wav,m,114,17-176-1-114-a.wav,a funeral ,17,doss,̯,a,176,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ,17-176-1-114-a,ɪ,0.567,0.653,0.086,0.596,--undefined--,411.15,1883.1,2609.59,0.624,127.27,403.46,1957.8,2592.7,5500 Hz,10.0,NA
14,1934,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-177-1-114-a.wav,m,114,17-177-1-114-a.wav,a funeral ,17,doss,̯,a,177,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ,17-177-1-114-a,ɪ,0.783,0.842,0.06,0.802,122.21,485.59,1833.9,2661.06,0.822,122.20,503.87,1913.62,2627.32,5500 Hz,10.0,NA
15,1958,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-181-1-114-a.wav,f,114,17-181-1-114-a.wav,a funeral ,17,doss,̯,a,181,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ,17-181-1-114-a,ɪ,0.635,0.689,0.054,0.653,193.61,538.65,1656.93,2737.67,0.671,197.37,490.26,1715.16,2572.07,5500 Hz,10.0,NA
16,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-187-1-114-a.wav,f,114,17-187-1-114-a.wav,a funeral ,17,doss,̯,a,187,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/5-113-2-114-a.wav,m,114,5-113-2-114-a.wav,a funeral ,5,doss,̯,a,113,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ,5-113-2-114-a,ɪ,0.825,0.972,0.147,0.874,149.88,305.04,1895.72,3203.32,0.923,127.31,1677.55,2992.14,4018.18,5500 Hz,10.0,"
5-113-2-114-a"
18,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/floresville/gilbert/3-96-2-114-a.wav,m,114,3-96-2-114-a.wav,a funeral ,3,floresville,̯,a,96,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ,3-96-2-114-a,ɪ,0.812,0.889,0.077,0.837,148.77,570.87,1798.98,2651.89,0.863,142.76,533.71,1760.99,3119.19,5500 Hz,10.0,NA
19,1943,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/floresville/gilbert/3-98-2-114-a.wav,f,114,3-98-2-114-a.wav,a funeral ,3,floresville,̯,a,98,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
