Dur,End,File/Spkr,MaxFormants,Notes,NumberPoles,Start,Unnamed: 0,Unnamed: 0.1,Vowel,dob,file_name,gF1,gF2,gF3,gPitch,gTime,gender,gilbert_number,id,input_form,iver_number,location,oF1,oF2,oF3,oPitch,oTime,post_sound,pre_sound,speaker_number,target_form,transcription,variable
NA,NA,NA,NA,NA,NA,NA,33,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/53-398-1-111-a.wav,NA,NA,NA,NA,NA,f,111,53-398-1-111-a.wav,a lightning bug (Lampyridae) ,53,fredericksburg,NA,NA,NA,NA,NA,?,v,398,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,34,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/53-402-1-111-a.wav,NA,NA,NA,NA,NA,f,111,53-402-1-111-a.wav,a lightning bug (Lampyridae) ,53,fredericksburg,NA,NA,NA,NA,NA,?,v,402,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,35,NA,NA,1949,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/58-369-1-111-a.wav,NA,NA,NA,NA,NA,m,111,58-369-1-111-a.wav,a lightning bug (Lampyridae) ,58,fredericksburg,NA,NA,NA,NA,NA,?,v,369,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,36,NA,NA,1943,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/58-370-1-111-a.wav,NA,NA,NA,NA,NA,m,111,58-370-1-111-a.wav,a lightning bug (Lampyridae) ,58,fredericksburg,NA,NA,NA,NA,NA,?,v,370,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,37,NA,NA,1945,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/60-367-1-111-a.wav,NA,NA,NA,NA,NA,m,111,60-367-1-111-a.wav,a lightning bug (Lampyridae) ,60,fredericksburg,NA,NA,NA,NA,NA,?,v,367,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,38,NA,NA,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/60-368-3-111-a.wav,NA,NA,NA,NA,NA,m,111,60-368-3-111-a.wav,a lightning bug (Lampyridae) ,60,fredericksburg,NA,NA,NA,NA,NA,?,v,368,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,39,NA,NA,1947,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/freyburg/gilbert/1-164-2-111-a.wav,NA,NA,NA,NA,NA,f,111,1-164-2-111-a.wav,a lightning bug (Lampyridae) ,1,freyburg/black jack,NA,NA,NA,NA,NA,?,v,164,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,40,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/freyburg/gilbert/1-175-2-111-a.wav,NA,NA,NA,NA,NA,f,111,1-175-2-111-a.wav,a lightning bug (Lampyridae) ,1,freyburg/schulenburg,NA,NA,NA,NA,NA,?,v,175,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,41,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/112-436-2-111-a.wav,NA,NA,NA,NA,NA,m,111,112-436-2-111-a.wav,a lightning bug (Lampyridae) ,112,"giddings, tx",NA,NA,NA,NA,NA,?,v,436,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,42,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/115-437-2-111-a.wav,NA,NA,NA,NA,NA,f,111,115-437-2-111-a.wav,a lightning bug (Lampyridae) ,115,"giddings, tx",NA,NA,NA,NA,NA,?,v,437,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,43,NA,NA,1925,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/115-438-2-111-a.wav,NA,NA,NA,NA,NA,f,111,115-438-2-111-a.wav,a lightning bug (Lampyridae) ,115,"giddings, tx",NA,NA,NA,NA,NA,?,v,438,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,44,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-313-2-111-a.wav,NA,NA,NA,NA,NA,m,111,7-313-2-111-a.wav,a lightning bug (Lampyridae) ,7,giddings,NA,NA,NA,NA,NA,?,v,313,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,45,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-326-2-111-a.wav,NA,NA,NA,NA,NA,m,111,7-326-2-111-a.wav,a lightning bug (Lampyridae) ,7,gidings,NA,NA,NA,NA,NA,?,v,326,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,46,NA,NA,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/1-193-2-111-a.wav,NA,NA,NA,NA,NA,m,111,1-193-2-111-a.wav,a lightning bug (Lampyridae) ,1,la grange,NA,NA,NA,NA,NA,?,v,193,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,47,NA,NA,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/51-286-2-111-a.wav,NA,NA,NA,NA,NA,m,111,51-286-2-111-a.wav,a lightning bug (Lampyridae) ,51,la grange,NA,NA,NA,NA,NA,?,v,286,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,48,NA,NA,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/53-286-2-111-a.wav,NA,NA,NA,NA,NA,m,111,53-286-2-111-a.wav,a lightning bug (Lampyridae) ,53,la grange,NA,NA,NA,NA,NA,?,v,286,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,49,NA,NA,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-125-2-111-a.wav,NA,NA,NA,NA,NA,f,111,1-125-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,NA,NA,NA,NA,NA,?,v,125,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,50,NA,NA,1944,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-165-2-111-a.wav,NA,NA,NA,NA,NA,m,111,1-165-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,NA,NA,NA,NA,NA,?,v,165,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,51,NA,NA,1910,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-167-3-111-a.wav,NA,NA,NA,NA,NA,m,111,1-167-3-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,NA,NA,NA,NA,NA,?,v,167,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,52,NA,NA,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-169-3-111-a.wav,NA,NA,NA,NA,NA,f,111,1-169-3-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,NA,NA,NA,NA,NA,?,v,169,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,53,NA,NA,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-170-2-111-a.wav,NA,NA,NA,NA,NA,m,111,1-170-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,NA,NA,NA,NA,NA,?,v,170,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,54,NA,NA,1915,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-24-2-111-a.wav,NA,NA,NA,NA,NA,m,111,1-24-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,NA,NA,NA,NA,NA,?,v,24,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,55,NA,NA,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-25-3-111-a.wav,NA,NA,NA,NA,NA,m,111,1-25-3-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,NA,NA,NA,NA,NA,?,v,25,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,56,NA,NA,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-30-2-111-a.wav,NA,NA,NA,NA,NA,f,111,1-30-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,NA,NA,NA,NA,NA,?,v,30,ein gluehwuermchen,a??n ??ly??v??mç?n,?
0.096,0.809,1-32-2-111-a,5500 Hz,NA,10,0.713,57,NA,?,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-32-2-111-a.wav,483.7,1576.94,2122.59,120.69,0.777,m,111,1-32-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,477.42,1599.94,2135.13,128.22,0.745,?,v,32,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,58,NA,NA,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-34-3-111-a.wav,NA,NA,NA,NA,NA,f,111,1-34-3-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,NA,NA,NA,NA,NA,?,v,34,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,59,NA,NA,1938,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-35-3-111-a.wav,NA,NA,NA,NA,NA,m,111,1-35-3-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,NA,NA,NA,NA,NA,?,v,35,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,60,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-448-2-111-a.wav,NA,NA,NA,NA,NA,f,111,1-448-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,NA,NA,NA,NA,NA,?,v,448,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,61,NA,NA,1916,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-58-2-111-a.wav,NA,NA,NA,NA,NA,m,111,1-58-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,NA,NA,NA,NA,NA,?,v,58,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,62,NA,NA,1917,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-80-2-111-a.wav,NA,NA,NA,NA,NA,f,111,1-80-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,NA,NA,NA,NA,NA,?,v,80,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,63,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-107-2-111-a.wav,NA,NA,NA,NA,NA,f,111,10-107-2-111-a.wav,a lightning bug (Lampyridae) ,10,new braunfels,NA,NA,NA,NA,NA,?,v,107,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,64,NA,NA,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-110-2-111-a.wav,NA,NA,NA,NA,NA,f,111,10-110-2-111-a.wav,a lightning bug (Lampyridae) ,10,new braunfels,NA,NA,NA,NA,NA,?,v,110,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,65,NA,NA,1925,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-124-2-111-a.wav,NA,NA,NA,NA,NA,f,111,10-124-2-111-a.wav,a lightning bug (Lampyridae) ,10,new braunfels,NA,NA,NA,NA,NA,?,v,124,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,66,NA,NA,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-159-4-111-a.wav,NA,NA,NA,NA,NA,m,111,10-159-4-111-a.wav,a lightning bug (Lampyridae) ,10,new braunfels,NA,NA,NA,NA,NA,?,v,159,ein gluehwuermchen,a??n ??ly??v??mç?n,?
0.092,0.609,10-168-2-111-a,5500 Hz,NA,10,0.517,67,NA,?,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-168-2-111-a.wav,393.22,1819.57,2548.88,123.65,0.578,m,111,10-168-2-111-a.wav,a lightning bug (Lampyridae) ,10,new braunfels,365.43,1826.83,2510.83,126.82,0.547,?,v,168,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,68,NA,NA,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-171-2-111-a.wav,NA,NA,NA,NA,NA,f,111,10-171-2-111-a.wav,a lightning bug (Lampyridae) ,10,new braunfels,NA,NA,NA,NA,NA,?,v,171,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,69,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/103-388-1-111-a.wav,NA,NA,NA,NA,NA,m,111,103-388-1-111-a.wav,a lightning bug (Lampyridae) ,103,new braunfels,NA,NA,NA,NA,NA,?,v,388,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,70,NA,NA,1929,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/11-108-2-111-a.wav,NA,NA,NA,NA,NA,m,111,11-108-2-111-a.wav,a lightning bug (Lampyridae) ,11,new braunfels,NA,NA,NA,NA,NA,?,v,108,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,71,NA,NA,1943,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/16-188-1-111-a.wav,NA,NA,NA,NA,NA,m,111,16-188-1-111-a.wav,a lightning bug (Lampyridae) ,16,new braunfels,NA,NA,NA,NA,NA,?,v,188,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,72,NA,NA,1938,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/3-71-2-111-a.wav,NA,NA,NA,NA,NA,f,111,3-71-2-111-a.wav,a lightning bug (Lampyridae) ,3,new braunfels,NA,NA,NA,NA,NA,?,v,71,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,73,NA,NA,1925,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/3-84-2-111-a.wav,NA,NA,NA,NA,NA,f,111,3-84-2-111-a.wav,a lightning bug (Lampyridae) ,3,new braunfels,NA,NA,NA,NA,NA,?,v,84,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,74,NA,NA,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/6-77-2-111-a.wav,NA,NA,NA,NA,NA,f,111,6-77-2-111-a.wav,a lightning bug (Lampyridae) ,6,new braunfels,NA,NA,NA,NA,NA,?,v,77,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,75,NA,NA,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/6-79-2-111-a.wav,NA,NA,NA,NA,NA,m,111,6-79-2-111-a.wav,a lightning bug (Lampyridae) ,6,new braunfels,NA,NA,NA,NA,NA,?,v,79,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,76,NA,NA,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/60-447-2-111-a.wav,NA,NA,NA,NA,NA,m,111,60-447-2-111-a.wav,a lightning bug (Lampyridae) ,60,new braunfels,NA,NA,NA,NA,NA,?,v,447,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,77,NA,NA,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-155-1-111-a.wav,NA,NA,NA,NA,NA,f,111,9-155-1-111-a.wav,a lightning bug (Lampyridae) ,9,new braunfels,NA,NA,NA,NA,NA,?,v,155,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,78,NA,NA,1929,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-156-1-111-a.wav,NA,NA,NA,NA,NA,f,111,9-156-1-111-a.wav,a lightning bug (Lampyridae) ,9,new braunfels,NA,NA,NA,NA,NA,?,v,156,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,79,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-163-2-111-a.wav,NA,NA,NA,NA,NA,f,111,9-163-2-111-a.wav,a lightning bug (Lampyridae) ,9,new braunfels,NA,NA,NA,NA,NA,?,v,163,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,80,NA,NA,1937,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-172-2-111-a.wav,NA,NA,NA,NA,NA,f,111,9-172-2-111-a.wav,a lightning bug (Lampyridae) ,9,new braunfels,NA,NA,NA,NA,NA,?,v,172,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,81,NA,NA,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/3-97-2-111-a.wav,NA,NA,NA,NA,NA,m,111,3-97-2-111-a.wav,a lightning bug (Lampyridae) ,3,san antonio,NA,NA,NA,NA,NA,?,v,97,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,82,NA,NA,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/6-78-2-111-a.wav,NA,NA,NA,NA,NA,m,111,6-78-2-111-a.wav,a lightning bug (Lampyridae) ,6,san antonio,NA,NA,NA,NA,NA,?,v,78,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,83,NA,NA,1926,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/wall/gilbert/116-422-2-111-a.wav,NA,NA,NA,NA,NA,f,111,116-422-2-111-a.wav,a lightning bug (Lampyridae) ,116,wall,NA,NA,NA,NA,NA,?,v,422,ein gluehwuermchen,a??n ??ly??v??mç?n,?
NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1941,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/10-139-2-125-a.wav,NA,NA,NA,NA,NA,m,125,10-139-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,bulverde,NA,NA,NA,NA,NA,?,k,139,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1922,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-153-1-125-a.wav,NA,NA,NA,NA,NA,m,125,9-153-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,9,bulverde,NA,NA,NA,NA,NA,?,k,153,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-83-2-125-a.wav,NA,NA,NA,NA,NA,f,125,9-83-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,9,bulverde,NA,NA,NA,NA,NA,?,k,83,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/columbus/gilbert/120-449-2-125-a.wav,NA,NA,NA,NA,NA,f,125,120-449-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,120,columbus,NA,NA,NA,NA,NA,?,k,449,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/1-142-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-142-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,comfort,NA,NA,NA,NA,NA,?,k,142,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/10-147-1-125-a.wav,NA,NA,NA,NA,NA,m,125,10-147-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,comfort,NA,NA,NA,NA,NA,?,k,147,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/10-149-1-125-a.wav,NA,NA,NA,NA,NA,m,125,10-149-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,comfort,NA,NA,NA,NA,NA,?,k,149,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/converse/gilbert/1-391-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-391-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,converse,NA,NA,NA,NA,NA,?,k,391,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,8,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/converse/gilbert/101-395-3-125-a.wav,NA,NA,NA,NA,NA,m,125,101-395-3-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,101,converse,NA,NA,NA,NA,NA,?,k,395,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,9,NA,NA,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-114-2-125-a.wav,NA,NA,NA,NA,NA,f,125,1-114-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,doss,NA,NA,NA,NA,NA,?,k,114,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,10,NA,NA,1959,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-179-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-179-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,doss,NA,NA,NA,NA,NA,?,k,179,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,11,NA,NA,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-183-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-183-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,doss,NA,NA,NA,NA,NA,?,k,183,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,12,NA,NA,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-56-2-125-a.wav,NA,NA,NA,NA,NA,f,125,1-56-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,doss,NA,NA,NA,NA,NA,?,k,56,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,13,NA,NA,1922,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-176-1-125-a.wav,NA,NA,NA,NA,NA,m,125,17-176-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,17,doss,NA,NA,NA,NA,NA,?,k,176,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,14,NA,NA,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-178-2-125-a.wav,NA,NA,NA,NA,NA,m,125,17-178-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,17,doss,NA,NA,NA,NA,NA,?,k,178,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-187-1-125-a.wav,NA,NA,NA,NA,NA,f,125,17-187-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,17,doss,NA,NA,NA,NA,NA,?,k,187,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,16,NA,NA,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/5-113-2-125-a.wav,NA,NA,NA,NA,NA,m,125,5-113-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,5,doss,NA,NA,NA,NA,NA,?,k,113,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,17,NA,NA,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/floresville/gilbert/3-96-2-125-a.wav,NA,NA,NA,NA,NA,m,125,3-96-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,3,floresville,NA,NA,NA,NA,NA,?,k,96,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,18,NA,NA,1945,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-199-2-125-a.wav,NA,NA,NA,NA,NA,f,125,1-199-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,fredericksburg,NA,NA,NA,NA,NA,?,k,199,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,19,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-397-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-397-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,fredericksburg,NA,NA,NA,NA,NA,?,k,397,ein kuerbis,a??n ?k??b?s,?
